Responsible_actor;SUMleges;Case ID;label;Aanleg (Uitvoeren werk of werkzaamheid);Bouw;Brandveilig gebruik (vergunning);Gebiedsbescherming;Handelen in strijd met regels RO;Inrit/Uitweg;Kap;Milieu (neutraal wijziging);Milieu (omgevingsvergunning beperkte milieutoets);Milieu (vergunning);Monument;Reclame;Sloop;Activity;monitoringResource;question;org:resource;time:timestamp;timesincemidnight;month;weekday;hour;timesincelastevent;timesincecasestart;event_nr;open_cases
560812;0.0;7051812;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;16_LGSV_010;560812;False;560781;2013-03-01 10:34:57;634;3;4;10;0.0;2134.95;6;60
560812;0.0;7051812;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;02_DRZ_010;560812;False;560781;2013-03-01 10:34:57;634;3;4;10;0.0;2134.95;7;60
560812;0.0;7051812;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_015;560812;EMPTY;560781;2013-03-01 10:34:57;634;3;4;10;694.95;2134.95;8;60
560812;0.0;7051812;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;04_BPT_005;560812;True;560781;2013-03-01 10:35:00;635;3;4;10;0.05;2135.0;9;60
560812;0.0;7051812;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_061;560812;EMPTY;560781;2013-03-01 10:35:01;635;3;4;10;0.016666666666666666;2135.016666666667;10;60
560812;0.0;7051812;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_065_0;560812;True;560781;2013-03-01 10:35:03;635;3;4;10;0.03333333333333333;2135.05;11;60
560812;0.0;7051812;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_065_1;560812;EMPTY;560781;2013-03-01 10:35:06;635;3;4;10;0.05;2135.1;12;60
560812;4.2993;7038129;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_510_2a;560812;EMPTY;560821;2013-03-04 23:00:00;1380;3;0;23;0.0;10080.0;42;61
560812;4.2993;7038129;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_510_2;560812;EMPTY;560821;2013-03-04 23:00:00;1380;3;0;23;0.0;10080.0;43;61
560812;4.2993;7038129;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_510_4;560812;EMPTY;560821;2013-03-04 23:00:00;1380;3;0;23;5142.816666666667;10080.0;44;61
560852;210.75;7069335;regular;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_010;560852;EMPTY;560781;2013-03-04 23:00:00;1380;3;0;23;0.0;0.0;1;61
1550894;18530.623;6768138;deviant;0;1;0;0;1;0;0;0;0;0;0;0;0;08_AWB45_030;1550894;True;560781;2013-03-05 08:12:29;492;3;1;8;49013.98333333333;102792.48333333334;20;61
1550894;18530.623;6768138;deviant;0;1;0;0;1;0;0;0;0;0;0;0;0;08_AWB45_040;1550894;other;560781;2013-03-05 08:12:37;492;3;1;8;0.13333333333333333;102792.61666666667;21;61
1550894;18530.623;6768138;deviant;0;1;0;0;1;0;0;0;0;0;0;0;0;08_AWB45_051_0;1550894;False;560781;2013-03-05 08:12:38;492;3;1;8;0.0;102792.63333333333;22;61
1550894;18530.623;6768138;deviant;0;1;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_193;1550894;False;560781;2013-03-05 08:12:38;492;3;1;8;0.0;102792.63333333333;23;61
1550894;18530.623;6768138;deviant;0;1;0;0;1;0;0;0;0;0;0;0;0;08_AWB45_045;1550894;EMPTY;560781;2013-03-05 08:12:38;492;3;1;8;0.016666666666666666;102792.63333333333;24;61
560852;401.42816;6983135;regular;0;1;0;0;1;0;0;0;0;0;0;0;0;08_AWB45_005;560852;True;560852;2013-03-05 14:50:43;890;3;1;14;0.0;28310.716666666667;15;61
560852;401.42816;6983135;regular;0;1;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_196;560852;False;560852;2013-03-05 14:50:43;890;3;1;14;0.0;28310.716666666667;16;61
560852;401.42816;6983135;regular;0;1;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_200;560852;False;560852;2013-03-05 14:50:43;890;3;1;14;0.0;28310.716666666667;17;61
560852;401.42816;6983135;regular;0;1;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_195;560852;EMPTY;560852;2013-03-05 14:50:43;890;3;1;14;26283.633333333335;28310.716666666667;18;61
560852;401.42816;6983135;regular;0;1;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_250_1;560852;EMPTY;560852;2013-03-05 14:51:29;891;3;1;14;0.7666666666666667;28311.483333333334;19;61
560852;401.42816;6983135;regular;0;1;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_250_2;560852;EMPTY;560852;2013-03-05 14:51:57;891;3;1;14;0.4666666666666667;28311.95;20;61
560852;401.42816;6983135;regular;0;1;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_330;560852;False;560852;2013-03-05 14:52:00;892;3;1;14;0.0;28312.0;21;61
560852;401.42816;6983135;regular;0;1;0;0;1;0;0;0;0;0;0;0;0;09_AH_I_010;560852;False;560852;2013-03-05 14:52:00;892;3;1;14;0.0;28312.0;22;61
560852;401.42816;6983135;regular;0;1;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_380;560852;False;560852;2013-03-05 14:52:00;892;3;1;14;0.0;28312.0;23;61
560852;401.42816;6983135;regular;0;1;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_430;560852;False;560852;2013-03-05 14:52:00;892;3;1;14;0.0;28312.0;24;61
560852;401.42816;6983135;regular;0;1;0;0;1;0;0;0;0;0;0;0;0;11_AH_II_010;560852;False;560852;2013-03-05 14:52:00;892;3;1;14;0.0;28312.0;25;61
560852;401.42816;6983135;regular;0;1;0;0;1;0;0;0;0;0;0;0;0;13_CRD_010;560852;False;560852;2013-03-05 14:52:00;892;3;1;14;0.0;28312.0;26;61
560852;401.42816;6983135;regular;0;1;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_480;560852;False;560852;2013-03-05 14:52:00;892;3;1;14;0.0;28312.0;27;61
560852;401.42816;6983135;regular;0;1;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_370;560852;EMPTY;560852;2013-03-05 14:52:00;892;3;1;14;0.0;28312.0;28;61
560852;401.42816;6983135;regular;0;1;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_375;560852;EMPTY;560852;2013-03-05 14:52:00;892;3;1;14;0.0;28312.0;29;61
560852;401.42816;6983135;regular;0;1;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_490_1;560852;EMPTY;560852;2013-03-05 14:52:00;892;3;1;14;0.05;28312.0;30;61
560852;401.42816;6983135;regular;0;1;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_490_1a;560852;EMPTY;560852;2013-03-05 14:52:02;892;3;1;14;0.03333333333333333;28312.033333333333;31;61
560852;401.42816;6983135;regular;0;1;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_490_2;560852;False;560852;2013-03-05 14:52:03;892;3;1;14;0.016666666666666666;28312.05;32;61
560812;0.0;7051812;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_490_5;560812;EMPTY;560752;2013-03-05 23:00:00;1380;3;1;23;0.0;8640.0;13;62
560812;0.0;7051812;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_510_2a;560812;EMPTY;560752;2013-03-05 23:00:00;1380;3;1;23;0.0;8640.0;14;62
560812;0.0;7051812;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_490_5a;560812;EMPTY;560752;2013-03-05 23:00:00;1380;3;1;23;0.0;8640.0;15;62
560812;0.0;7051812;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_510_2;560812;EMPTY;560752;2013-03-05 23:00:00;1380;3;1;23;0.0;8640.0;16;62
560812;0.0;7051812;regular;0;0;0;0;0;0;1;0;0;0;0;0;0;01_HOOFD_510_4;560812;EMPTY;560752;2013-03-05 23:00:00;1380;3;1;23;6504.9;8640.0;17;62
1550894;352.02837999999997;7076075;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_010;1550894;EMPTY;560781;2013-03-05 23:00:00;1380;3;1;23;0.0;0.0;1;62
560852;210.75;7069335;regular;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_011;560852;False;560781;2013-03-06 08:02:15;482;3;2;8;1982.25;1982.25;2;62
560852;210.75;7069335;regular;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_020;560852;False;560781;2013-03-06 08:02:16;482;3;2;8;0.0;1982.2666666666667;3;62
560852;210.75;7069335;regular;0;0;0;0;1;0;0;0;0;0;0;0;0;03_GBH_005;560852;True;560781;2013-03-06 08:02:16;482;3;2;8;0.0;1982.2666666666667;4;62
560852;210.75;7069335;regular;0;0;0;0;1;0;0;0;0;0;0;0;0;16_LGSV_010;560852;False;560781;2013-03-06 08:02:16;482;3;2;8;0.0;1982.2666666666667;5;62
560852;210.75;7069335;regular;0;0;0;0;1;0;0;0;0;0;0;0;0;02_DRZ_010;560852;False;560781;2013-03-06 08:02:16;482;3;2;8;0.0;1982.2666666666667;6;62
560852;210.75;7069335;regular;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_015;560852;EMPTY;560781;2013-03-06 08:02:16;482;3;2;8;0.016666666666666666;1982.2666666666667;7;62
560852;210.75;7069335;regular;0;0;0;0;1;0;0;0;0;0;0;0;0;04_BPT_005;560852;True;560781;2013-03-06 08:02:19;482;3;2;8;0.0;1982.3166666666666;8;62
560852;210.75;7069335;regular;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_061;560852;EMPTY;560781;2013-03-06 08:02:19;482;3;2;8;0.05;1982.3166666666666;9;62
560852;210.75;7069335;regular;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_065_0;560852;True;560781;2013-03-06 08:02:21;482;3;2;8;0.03333333333333333;1982.35;10;62
560852;210.75;7069335;regular;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_110_0;560852;False;560781;2013-03-06 08:02:22;482;3;2;8;0.0;1982.3666666666666;11;62
560852;210.75;7069335;regular;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_180;560852;False;560781;2013-03-06 08:02:22;482;3;2;8;0.0;1982.3666666666666;12;62
560852;210.75;7069335;regular;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_065_2;560852;EMPTY;560852;2013-03-06 08:02:22;482;3;2;8;0.0;1982.3666666666666;13;62
560852;210.75;7069335;regular;0;0;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_065_1;560852;EMPTY;560781;2013-03-06 08:02:22;482;3;2;8;0.016666666666666666;1982.3666666666666;14;62
1550894;1504.9657;6759420;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_005;1550894;True;1550894;2013-03-06 08:23:36;503;3;2;8;22758.933333333334;108563.6;23;62
1550894;1504.9657;6759420;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_196;1550894;False;1550894;2013-03-06 08:23:37;503;3;2;8;0.0;108563.61666666667;24;62
1550894;1504.9657;6759420;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_200;1550894;False;1550894;2013-03-06 08:23:37;503;3;2;8;0.0;108563.61666666667;25;62
1550894;1504.9657;6759420;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_195;1550894;EMPTY;1550894;2013-03-06 08:23:37;503;3;2;8;0.016666666666666666;108563.61666666667;26;62
1550894;1504.9657;6759420;deviant;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_250_1;1550894;EMPTY;1550894;2013-03-06 08:23:47;503;3;2;8;0.16666666666666666;108563.78333333334;27;62
560852;7733.859;6958198;regular;0;1;0;0;1;0;0;0;0;0;0;0;0;08_AWB45_005;560852;True;560852;2013-03-06 10:37:03;637;3;2;10;37598.71666666667;39577.05;15;62
560852;7733.859;6958198;regular;0;1;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_196;560852;False;560852;2013-03-06 10:37:04;637;3;2;10;0.0;39577.066666666666;16;62
560852;7733.859;6958198;regular;0;1;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_200;560852;False;560852;2013-03-06 10:37:04;637;3;2;10;0.0;39577.066666666666;17;62
560852;7733.859;6958198;regular;0;1;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_195;560852;EMPTY;560852;2013-03-06 10:37:04;637;3;2;10;0.016666666666666666;39577.066666666666;18;62
560852;7733.859;6958198;regular;0;1;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_250_1;560852;EMPTY;560852;2013-03-06 10:37:07;637;3;2;10;0.05;39577.11666666667;19;62
560852;7733.859;6958198;regular;0;1;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_250_2;560852;EMPTY;560852;2013-03-06 10:37:10;637;3;2;10;0.05;39577.166666666664;20;62
560852;7733.859;6958198;regular;0;1;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_330;560852;False;560852;2013-03-06 10:37:13;637;3;2;10;0.0;39577.21666666667;21;62
560852;7733.859;6958198;regular;0;1;0;0;1;0;0;0;0;0;0;0;0;09_AH_I_010;560852;False;560852;2013-03-06 10:37:13;637;3;2;10;0.0;39577.21666666667;22;62
560852;7733.859;6958198;regular;0;1;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_380;560852;False;560852;2013-03-06 10:37:13;637;3;2;10;0.0;39577.21666666667;23;62
560852;7733.859;6958198;regular;0;1;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_430;560852;False;560852;2013-03-06 10:37:13;637;3;2;10;0.0;39577.21666666667;24;62
560852;7733.859;6958198;regular;0;1;0;0;1;0;0;0;0;0;0;0;0;11_AH_II_010;560852;False;560852;2013-03-06 10:37:13;637;3;2;10;0.0;39577.21666666667;25;62
560852;7733.859;6958198;regular;0;1;0;0;1;0;0;0;0;0;0;0;0;13_CRD_010;560852;False;560852;2013-03-06 10:37:13;637;3;2;10;0.0;39577.21666666667;26;62
560852;7733.859;6958198;regular;0;1;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_480;560852;False;560852;2013-03-06 10:37:13;637;3;2;10;0.0;39577.21666666667;27;62
560852;7733.859;6958198;regular;0;1;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_490_1;560852;EMPTY;560852;2013-03-06 10:37:13;637;3;2;10;0.0;39577.21666666667;28;62
560852;7733.859;6958198;regular;0;1;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_370;560852;EMPTY;560852;2013-03-06 10:37:13;637;3;2;10;0.0;39577.21666666667;29;62
560852;7733.859;6958198;regular;0;1;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_375;560852;EMPTY;560852;2013-03-06 10:37:13;637;3;2;10;0.05;39577.21666666667;30;62
560852;7733.859;6958198;regular;0;1;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_490_1a;560852;EMPTY;560852;2013-03-06 10:37:14;637;3;2;10;0.016666666666666666;39577.23333333333;31;62
560852;7733.859;6958198;regular;0;1;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_490_2;560852;False;560852;2013-03-06 10:37:15;637;3;2;10;0.016666666666666666;39577.25;32;62
1550894;18530.623;6768138;deviant;0;1;0;0;1;0;0;0;0;0;0;0;0;08_AWB45_005;1550894;True;1550894;2013-03-06 13:05:07;785;3;2;13;1732.4833333333333;104525.11666666667;25;62
1550894;18530.623;6768138;deviant;0;1;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_196;1550894;False;1550894;2013-03-06 13:05:08;785;3;2;13;0.0;104525.13333333333;26;62
1550894;18530.623;6768138;deviant;0;1;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_200;1550894;False;1550894;2013-03-06 13:05:08;785;3;2;13;0.0;104525.13333333333;27;62
1550894;18530.623;6768138;deviant;0;1;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_195;1550894;EMPTY;1550894;2013-03-06 13:05:08;785;3;2;13;0.016666666666666666;104525.13333333333;28;62
1550894;18530.623;6768138;deviant;0;1;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_250_1;1550894;EMPTY;1550894;2013-03-06 14:54:30;894;3;2;14;109.36666666666666;104634.5;29;62
1550894;18530.623;6768138;deviant;0;1;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_250_2;1550894;EMPTY;1550894;2013-03-06 14:55:10;895;3;2;14;0.6666666666666666;104635.16666666667;30;62
1550894;18530.623;6768138;deviant;0;1;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_330;1550894;False;1550894;2013-03-06 14:55:13;895;3;2;14;0.0;104635.21666666666;31;62
1550894;18530.623;6768138;deviant;0;1;0;0;1;0;0;0;0;0;0;0;0;09_AH_I_010;1550894;False;1550894;2013-03-06 14:55:13;895;3;2;14;0.0;104635.21666666666;32;62
1550894;18530.623;6768138;deviant;0;1;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_380;1550894;False;1550894;2013-03-06 14:55:13;895;3;2;14;0.0;104635.21666666666;33;62
1550894;18530.623;6768138;deviant;0;1;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_430;1550894;False;1550894;2013-03-06 14:55:13;895;3;2;14;0.0;104635.21666666666;34;62
1550894;18530.623;6768138;deviant;0;1;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_370;1550894;EMPTY;1550894;2013-03-06 14:55:13;895;3;2;14;0.0;104635.21666666666;35;62
1550894;18530.623;6768138;deviant;0;1;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_375;1550894;EMPTY;1550894;2013-03-06 14:55:13;895;3;2;14;0.05;104635.21666666666;36;62
1550894;18530.623;6768138;deviant;0;1;0;0;1;0;0;0;0;0;0;0;0;11_AH_II_010;1550894;False;1550894;2013-03-06 14:55:14;895;3;2;14;0.0;104635.23333333334;37;62
1550894;18530.623;6768138;deviant;0;1;0;0;1;0;0;0;0;0;0;0;0;13_CRD_010;1550894;False;1550894;2013-03-06 14:55:14;895;3;2;14;0.0;104635.23333333334;38;62
1550894;18530.623;6768138;deviant;0;1;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_480;1550894;False;1550894;2013-03-06 14:55:14;895;3;2;14;0.0;104635.23333333334;39;62
1550894;18530.623;6768138;deviant;0;1;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_490_1;1550894;EMPTY;1550894;2013-03-06 14:55:14;895;3;2;14;0.016666666666666666;104635.23333333334;40;62
1550894;18530.623;6768138;deviant;0;1;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_490_2;1550894;False;1550894;2013-03-06 14:55:18;895;3;2;14;0.0;104635.3;41;62
1550894;18530.623;6768138;deviant;0;1;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_490_1a;1550894;EMPTY;1550894;2013-03-06 14:55:18;895;3;2;14;0.06666666666666667;104635.3;42;62
560852;488.94;6857938;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;10_UOV_030;560852;EMPTY;560752;2013-03-06 23:00:00;1380;3;2;23;0.0;64800.0;48;63
560852;488.94;6857938;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;10_UOV_030a;560852;EMPTY;560752;2013-03-06 23:00:00;1380;3;2;23;18250.116666666665;64800.0;49;63
560852;309.24612;7084443;regular;0;1;0;0;0;0;0;0;0;0;1;0;0;01_HOOFD_010;560852;EMPTY;560781;2013-03-06 23:00:00;1380;3;2;23;0.0;0.0;1;63
1550894;352.02837999999997;7076075;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_011;1550894;False;560781;2013-03-07 07:51:09;471;3;3;7;0.0;1971.15;2;63
1550894;352.02837999999997;7076075;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_015;1550894;EMPTY;560781;2013-03-07 07:51:09;471;3;3;7;1971.15;1971.15;3;63
1550894;352.02837999999997;7076075;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_020;1550894;False;560781;2013-03-07 07:51:10;471;3;3;7;0.0;1971.1666666666667;4;63
1550894;352.02837999999997;7076075;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;03_GBH_005;1550894;True;560781;2013-03-07 07:51:10;471;3;3;7;0.0;1971.1666666666667;5;63
1550894;352.02837999999997;7076075;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;16_LGSV_010;1550894;False;560781;2013-03-07 07:51:10;471;3;3;7;0.0;1971.1666666666667;6;63
1550894;352.02837999999997;7076075;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;02_DRZ_010;1550894;False;560781;2013-03-07 07:51:10;471;3;3;7;0.016666666666666666;1971.1666666666667;7;63
1550894;352.02837999999997;7076075;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;04_BPT_005;1550894;True;560781;2013-03-07 07:51:13;471;3;3;7;0.0;1971.2166666666667;8;63
1550894;352.02837999999997;7076075;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_061;1550894;EMPTY;560781;2013-03-07 07:51:13;471;3;3;7;0.05;1971.2166666666667;9;63
1550894;352.02837999999997;7076075;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_065_0;1550894;True;560781;2013-03-07 07:51:15;471;3;3;7;0.03333333333333333;1971.25;10;63
1550894;352.02837999999997;7076075;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_110_0;1550894;False;560781;2013-03-07 07:51:17;471;3;3;7;0.0;1971.2833333333333;11;63
1550894;352.02837999999997;7076075;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_180;1550894;False;560781;2013-03-07 07:51:17;471;3;3;7;0.0;1971.2833333333333;12;63
1550894;352.02837999999997;7076075;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_065_2;1550894;EMPTY;1550894;2013-03-07 07:51:17;471;3;3;7;0.0;1971.2833333333333;13;63
1550894;352.02837999999997;7076075;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_065_1;1550894;EMPTY;560781;2013-03-07 07:51:17;471;3;3;7;0.03333333333333333;1971.2833333333333;14;63
1550894;18530.623;6768138;deviant;0;1;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_491;1550894;False;1550894;2013-03-07 10:40:29;640;3;3;10;0.0;105820.48333333334;43;63
1550894;18530.623;6768138;deviant;0;1;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_494a;1550894;EMPTY;1550894;2013-03-07 10:40:29;640;3;3;10;0.0;105820.48333333334;44;63
1550894;18530.623;6768138;deviant;0;1;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_490_4;1550894;EMPTY;1550894;2013-03-07 10:40:29;640;3;3;10;1185.1833333333334;105820.48333333334;45;63
1550894;352.02837999999997;7076075;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;08_AWB45_005;1550894;True;1550894;2013-03-07 10:50:16;650;3;3;10;0.0;2150.266666666667;15;63
1550894;352.02837999999997;7076075;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_196;1550894;False;1550894;2013-03-07 10:50:16;650;3;3;10;0.0;2150.266666666667;16;63
1550894;352.02837999999997;7076075;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_200;1550894;False;1550894;2013-03-07 10:50:16;650;3;3;10;0.0;2150.266666666667;17;63
1550894;352.02837999999997;7076075;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_195;1550894;EMPTY;1550894;2013-03-07 10:50:16;650;3;3;10;178.98333333333332;2150.266666666667;18;63
1550894;352.02837999999997;7076075;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_250_1;1550894;EMPTY;1550894;2013-03-07 10:51:03;651;3;3;10;0.7833333333333333;2151.05;19;63
1550894;352.02837999999997;7076075;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_250_2;1550894;EMPTY;1550894;2013-03-07 11:27:40;687;3;3;11;36.61666666666667;2187.6666666666665;20;63
1550894;352.02837999999997;7076075;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_330;1550894;False;1550894;2013-03-07 11:27:41;687;3;3;11;0.0;2187.6833333333334;21;63
1550894;352.02837999999997;7076075;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;09_AH_I_010;1550894;False;1550894;2013-03-07 11:27:41;687;3;3;11;0.0;2187.6833333333334;22;63
1550894;352.02837999999997;7076075;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_380;1550894;False;1550894;2013-03-07 11:27:41;687;3;3;11;0.0;2187.6833333333334;23;63
1550894;352.02837999999997;7076075;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_430;1550894;False;1550894;2013-03-07 11:27:41;687;3;3;11;0.0;2187.6833333333334;24;63
1550894;352.02837999999997;7076075;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_370;1550894;EMPTY;1550894;2013-03-07 11:27:41;687;3;3;11;0.0;2187.6833333333334;25;63
1550894;352.02837999999997;7076075;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_375;1550894;EMPTY;1550894;2013-03-07 11:27:41;687;3;3;11;0.016666666666666666;2187.6833333333334;26;63
1550894;352.02837999999997;7076075;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;11_AH_II_010;1550894;False;1550894;2013-03-07 11:27:42;687;3;3;11;0.0;2187.7;27;63
1550894;352.02837999999997;7076075;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;13_CRD_010;1550894;False;1550894;2013-03-07 11:27:42;687;3;3;11;0.0;2187.7;28;63
1550894;352.02837999999997;7076075;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_480;1550894;False;1550894;2013-03-07 11:27:42;687;3;3;11;0.0;2187.7;29;63
1550894;352.02837999999997;7076075;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_1;1550894;EMPTY;1550894;2013-03-07 11:27:42;687;3;3;11;0.016666666666666666;2187.7;30;63
1550894;352.02837999999997;7076075;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_2;1550894;False;1550894;2013-03-07 11:27:45;687;3;3;11;0.0;2187.75;31;63
1550894;352.02837999999997;7076075;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_1a;1550894;EMPTY;1550894;2013-03-07 11:27:45;687;3;3;11;0.05;2187.75;32;63
1550894;352.02837999999997;7076075;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_490_4;1550894;EMPTY;1550894;2013-03-07 11:28:36;688;3;3;11;0.85;2188.6;33;63
1550894;352.02837999999997;7076075;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_491;1550894;False;1550894;2013-03-07 11:28:37;688;3;3;11;0.0;2188.616666666667;34;63
1550894;352.02837999999997;7076075;regular;0;1;0;0;0;0;0;0;0;0;0;0;0;01_HOOFD_494a;1550894;EMPTY;1550894;2013-03-07 11:28:37;688;3;3;11;0.016666666666666666;2188.616666666667;35;63
1550894;18530.623;6768138;deviant;0;1;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_510_2a;1550894;EMPTY;560781;2013-03-07 23:00:00;1380;3;3;23;0.0;106560.0;46;63
1550894;18530.623;6768138;deviant;0;1;0;0;1;0;0;0;0;0;0;0;0;01_HOOFD_490_5;1550894;EMPTY;560781;2013-03-07 23:00:00;1380;3;3;23;0.0;106560.0;47;63
